profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,query,timestamp
https://twitter.com/dancosta,dancosta,2317861,Dan Costa,https://pbs.twimg.com/profile_images/897259271447994368/v-3gVsDB_normal.jpg,https://pbs.twimg.com/profile_banners/2317861/1484072332,"Editor-in-Chief of @PCMag, Host of Fast Forward, SVP of Content at Ziff Davis Tech. Sometimes I tweet pictures of my food. https://t.co/sqmZMvNM9C",https://t.co/ktNzSWNez5,20 mins in the Future,Mon Mar 26 16:11:32 +0000 2007,10550,2347,13683,Certified,https://twitter.com/moovit,2020-04-02T06:02:48.907Z
https://twitter.com/salaoautomovel,salaoautomovel,15013771,Salão do Automóvel,https://pbs.twimg.com/profile_images/1236000621251170306/Gu1JSKEP_normal.jpg,https://pbs.twimg.com/profile_banners/15013771/1583520488,Twitter Oficial do Salão do Automóvel de São Paulo!,,"São Paulo, Brésil",Thu Jun 05 03:23:43 +0000 2008,28005,192,4255,,https://twitter.com/moovit,2020-04-02T06:02:48.907Z
https://twitter.com/Huawei,Huawei,98047213,Huawei,https://pbs.twimg.com/profile_images/1000990208643317760/6XIfnRVW_normal.jpg,https://pbs.twimg.com/profile_banners/98047213/1585718503,Welcome to the official Huawei Twitter account. Huawei is a leading global provider of ICT infrastructure and smart devices.,http://t.co/MzNPk7accO,,Sun Dec 20 04:20:07 +0000 2009,1645363,995,19138,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/PCMag,PCMag,15066271,PCMag,https://pbs.twimg.com/profile_images/1145636131058409472/MXTLSL0H_normal.jpg,https://pbs.twimg.com/profile_banners/15066271/1525719909,"Obsessed with tech? So are we! PCMag is your place for unbiased reviews, news, tips, and video.",https://t.co/sVDen5TwqY,"New York, NY",Mon Jun 09 22:01:33 +0000 2008,382868,1518,88819,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/ChrisPendleton,ChrisPendleton,23493765,Chris Pendleton,https://pbs.twimg.com/profile_images/943184169756008448/_o41AqZi_normal.jpg,https://pbs.twimg.com/profile_banners/23493765/1476074220,PM Manager of Azure Maps . . . among other things.,https://t.co/8P9hpjcWit,"Seattle, WA",Mon Mar 09 20:19:06 +0000 2009,1725,226,3112,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/DavidKirkpatric,DavidKirkpatric,13521702,David Kirkpatrick,https://pbs.twimg.com/profile_images/2522228541/2m0pu5rr2rq10id33kzo_normal.jpeg,,Writing about tech changing the world and convening conversation @Techonomy. Also loving poetry. Book:  The Facebook Effect https://t.co/Xgqu9NzjW8,http://t.co/k5NEhAkKCE,New York,Fri Feb 15 17:01:24 +0000 2008,31174,340,1375,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/techonomy,techonomy,80069355,Techonomy,https://pbs.twimg.com/profile_images/1143902243474817024/pO3oKGOt_normal.png,https://pbs.twimg.com/profile_banners/80069355/1568042147,We believe technology is indispensable for business and social progress. We host conferences and create content to explain the impact.,http://t.co/jhQLOZgBkw,"New York, NY",Mon Oct 05 16:52:10 +0000 2009,10836,2569,8729,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/MSCloud,MSCloud,89517005,Microsoft Cloud,https://pbs.twimg.com/profile_images/994625361785774081/KDIoHqnx_normal.jpg,https://pbs.twimg.com/profile_banners/89517005/1487969511,"The official Twitter handle for the Microsoft Platform team. Follow for news, updates, and much more. #MSCloud",https://t.co/OC4XUM9Ng2,"Redmond, WA",Thu Nov 12 19:15:54 +0000 2009,648490,272,14216,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/Microsoft,Microsoft,74286565,Microsoft,https://pbs.twimg.com/profile_images/1103786517686771712/UvG4ZtYW_normal.png,https://pbs.twimg.com/profile_banners/74286565/1557879071,We’re on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps,https://t.co/bKBtZeAFrh,"Redmond, WA",Mon Sep 14 22:35:42 +0000 2009,8861851,2559,16944,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/MSFTnews,MSFTnews,24741685,Microsoft Stories and News,https://pbs.twimg.com/profile_images/1118949758658211840/kfp9JlN4_normal.png,https://pbs.twimg.com/profile_banners/24741685/1375483196,Stories and news directly from Microsoft.,https://t.co/hozc473AXx,"Redmond, WA",Mon Mar 16 18:29:00 +0000 2009,870938,1808,32606,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/AMTomchak,AMTomchak,242314631,Anne-Marie Tomchak,https://pbs.twimg.com/profile_images/1108423432050483200/2Y7l7iDe_normal.jpg,https://pbs.twimg.com/profile_banners/242314631/1579826305,Journalist. Interested in how tech and fashion are shaping us • Digital Director @BritishVogue • UK Editor-in-Chief @Mashable • Presenter/Producer @BBC @RTEnews,https://t.co/ddS25mRM3O,"London, United Kingdom",Mon Jan 24 13:57:19 +0000 2011,11847,3349,14829,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/Azure,Azure,17000457,Microsoft Azure,https://pbs.twimg.com/profile_images/1195545566681403394/g48WOfie_normal.jpg,https://pbs.twimg.com/profile_banners/17000457/1557445686,"The official account for Microsoft Azure. Follow for news and updates from the #Azure team and community. For help, please contact @AzureSupport.",,"Redmond, WA",Mon Oct 27 15:34:46 +0000 2008,731848,2892,40462,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/madrid_for_you,madrid_for_you,875302460419649536,Madrid For You,https://pbs.twimg.com/profile_images/927488208866340864/FuxfxJq8_normal.jpg,https://pbs.twimg.com/profile_banners/875302460419649536/1509965568,Cuenta Oficial de la Oficina de Promoción Internacional del Ayuntamiento de Madrid. Official account of the Madrid City International Promotion Office.,https://t.co/ROKwRSlKfP,"Madrid, Comunidad de Madrid",Thu Jun 15 10:42:23 +0000 2017,1872,3148,1727,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/PaulAsel,PaulAsel,489280555,Paul Asel,https://pbs.twimg.com/profile_images/824894613634691072/UypGafie_normal.jpg,https://pbs.twimg.com/profile_banners/489280555/1485505535,"MP at global VC firm @ngpcapital $1bn AUM. Tweets about #smartmobility, health, entrepreneurship and more. Portfolio: @xiaomi @deliveroo @limebike etc",https://t.co/F6AZVbaOPP,,Sat Feb 11 11:09:27 +0000 2012,374,258,386,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/RockTheVote,RockTheVote,15941955,Rock the Vote,https://pbs.twimg.com/profile_images/1148313693966311424/mw_xd6T7_normal.jpg,https://pbs.twimg.com/profile_banners/15941955/1583523775,Building political power for young voters #RockTheVote,https://t.co/icumPHgTCl,"Washington, DC",Fri Aug 22 05:56:06 +0000 2008,87892,25466,20205,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/smartccouncil,smartccouncil,569501562,Smart Cities Council,https://pbs.twimg.com/profile_images/1229835798503137284/k-TBGJEb_normal.jpg,https://pbs.twimg.com/profile_banners/569501562/1582050679,"Coalition of leading companies that seeks to advance the livability, workability and sustainability of the world's cities.
https://t.co/pb0nGCSsLJ",https://t.co/ISIdDGcMjG,Worldwide,Wed May 02 20:58:06 +0000 2012,19992,2115,6750,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/ATMGuayaquil,ATMGuayaquil,3298802431,ATM Guayaquil,https://pbs.twimg.com/profile_images/1242500198821224449/Br9Lv76h_normal.jpg,https://pbs.twimg.com/profile_banners/3298802431/1585099146,"Autoridad de Tránsito Municipal de Guayaquil. #SomosMásQueTránsito
          
                                          🏥Rutas de la Salud: Click aquí ⬇️",https://t.co/BNiZemOvEP,,Mon Jul 27 21:58:08 +0000 2015,209021,56,33530,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/awscloud,awscloud,66780587,Amazon Web Services,https://pbs.twimg.com/profile_images/1150888239475122176/b2lWK7c0_normal.png,https://pbs.twimg.com/profile_banners/66780587/1583258993,"Official Twitter Feed for Amazon Web Services. For support, go to @AWSSupport. Find out more about AWS #reInforce here: https://t.co/ZmyQhxo8uc",https://t.co/vXmJopQw5M,"Seattle, WA",Tue Aug 18 19:52:16 +0000 2009,1817377,858,31013,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/GreaterPDX,GreaterPDX,371988732,Greater Portland Inc,https://pbs.twimg.com/profile_images/875769499579854848/KNX9gqeL_normal.jpg,https://pbs.twimg.com/profile_banners/371988732/1497634746,Greater Portland Inc is the region's true public-private partnership working together to advance economic growth and prosperity.,https://t.co/DGzyVrQxwE,"Greater Portland, OR / Vancouver, WA Region",Sun Sep 11 22:24:06 +0000 2011,4186,1844,4146,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/GreaterPDX2020,GreaterPDX2020,2414769307,Greater Portland 2020,https://pbs.twimg.com/profile_images/1055919926744150018/B4_CntBp_normal.jpg,https://pbs.twimg.com/profile_banners/2414769307/1540587431,GP2020 is @GreaterPDX’s plan to achieve economic prosperity for everyone in our region.,https://t.co/RTpqLt7kMq,"Portland, OR region",Thu Mar 27 18:44:40 +0000 2014,232,100,236,,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/thetimes,thetimes,6107422,The Times,https://pbs.twimg.com/profile_images/881879546101891073/KoNl5qpa_normal.jpg,https://pbs.twimg.com/profile_banners/6107422/1576852417,"The best of our journalism.
Subscribe here: https://t.co/Kq4ItERnQC
Speak to our customer service team: https://t.co/VIDSflmdIL",http://t.co/GAsNZkMcoP,London,Thu May 17 13:35:19 +0000 2007,1354975,776,206851,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/futureshift,futureshift,112243365,FutureShift,https://pbs.twimg.com/profile_images/958746570291367937/Ww_dbyO9_normal.jpg,https://pbs.twimg.com/profile_banners/112243365/1517417980,"Tech news from @Mashable. Obsessed w/ the innovations, products, and people who shape our connected lives. Sign up for our newsletter: https://t.co/W5Tbc4Nk0o",http://t.co/A9lFsRN2e7,,Sun Feb 07 19:30:47 +0000 2010,662024,56,50161,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.088Z
https://twitter.com/ZDNet,ZDNet,3819701,ZDNet,https://pbs.twimg.com/profile_images/706961982545473536/Ibj46-DX_normal.jpg,https://pbs.twimg.com/profile_banners/3819701/1518123078,Where technology means business,http://t.co/5onVPZr4O4,USA | UK | Asia | Australia,Sun Apr 08 21:05:10 +0000 2007,454204,192,252721,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/WIRED,WIRED,1344951,WIRED,https://pbs.twimg.com/profile_images/1228050699348561920/YvWAQD2L_normal.jpg,https://pbs.twimg.com/profile_banners/1344951/1585744980,WIRED is where tomorrow is realized.,https://t.co/Dj9tIapXeo,San Francisco/New York,Sat Mar 17 09:57:25 +0000 2007,10421537,386,114107,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/techradar,techradar,15560223,TechRadar,https://pbs.twimg.com/profile_images/875421451653873664/P21KAcnr_normal.jpg,https://pbs.twimg.com/profile_banners/15560223/1494935027,"A 🌏 team of gadget obsessives here to help you make informed decisions on tech. 

What to use, what to cancel. What to buy, what to skip.

Part of @futureplc",https://t.co/bjLoW5yMKX,"UK, US, AU",Wed Jul 23 11:58:12 +0000 2008,212012,499,66502,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/jadabird,jadabird,21729897,Jada Yuan,https://pbs.twimg.com/profile_images/951075461488103424/SOEbAc7T_normal.jpg,https://pbs.twimg.com/profile_banners/21729897/1515580541,"Political Features, @washingtonpost. First @nytimes 52 Places Traveler. @nymag-er for life. IG: alphajada. DMs open or jada.yuan@washpost.com https://t.co/41DbIU937L",https://t.co/hj77yggK1b,Brooklyn + DC,Tue Feb 24 04:40:48 +0000 2009,21917,2242,12793,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/gandreassen,gandreassen,146856971,Gunnar Andreassen,https://pbs.twimg.com/profile_images/1305423734/4_normal.jpg,https://pbs.twimg.com/profile_banners/146856971/1471854145,"Webdesign, SEO, SoMe og PR. Omtalt av CNN, ABC, CBS, NBC og FOX. Gunnar Andreassen tlf: 414 31 171.",http://t.co/x3wA2pxUj8,"Bodø, Norge",Sat May 22 14:35:28 +0000 2010,29412,18984,27052,,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/autofacil,autofacil,19541678,autofácil,https://pbs.twimg.com/profile_images/805755213214838784/CxusH5Rs_normal.jpg,https://pbs.twimg.com/profile_banners/19541678/1584968396,"Autofácil.es, el sitio web oficial de la revista del motor líder en España.
FACEBOOK: 
https://t.co/UfP7sn8g3u",https://t.co/9aiZFMcJv7,"Spain, España",Mon Jan 26 16:16:11 +0000 2009,30180,1715,37697,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/asiangames2018,asiangames2018,798814883525447680,Asian Games 2018,https://pbs.twimg.com/profile_images/1000991349686976512/0oPdxBMF_normal.jpg,https://pbs.twimg.com/profile_banners/798814883525447680/1508334209,"Official page of the 18th Asian Games 2018, Jakarta - Palembang, Indonesia",https://t.co/P1VF4a2OMn,Indonesia,Wed Nov 16 09:08:04 +0000 2016,109836,30,3910,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/ASRomaEN,ASRomaEN,2999967663,AS Roma English,https://pbs.twimg.com/profile_images/998509174710390784/dSBbtaMg_normal.jpg,https://pbs.twimg.com/profile_banners/2999967663/1584020531,"Donate: https://t.co/dPmDxz2K8W

Official English Twitter account. @officialasroma @ASRomaArabic @OfficialRoma_ID",https://t.co/tZqAWrJvjl,Roma,Mon Jan 26 17:29:02 +0000 2015,569142,15412,45019,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/CityofSanDiego,CityofSanDiego,25370473,City of San Diego,https://pbs.twimg.com/profile_images/1156297761139986432/skaT3S4p_normal.jpg,https://pbs.twimg.com/profile_banners/25370473/1502921283,"A world-class city that values people, integrity, service and excellence.",https://t.co/wq1vhgcrs6,"San Diego, California 92101",Thu Mar 19 19:51:48 +0000 2009,19247,615,3669,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/OfficialASRoma,OfficialASRoma,380570951,AS Roma,https://pbs.twimg.com/profile_images/998508886813392896/duVuh_n__normal.jpg,https://pbs.twimg.com/profile_banners/380570951/1584017880,DONA ORA: https://t.co/dPmDxz2K8W Twitter ufficiale AS Roma. Altre lingue: @ASRomaEN @ASRomaArabic Copyright: https://t.co/y6qcKorBWj…,https://t.co/SM2VG98INK,Roma | Rome,Mon Sep 26 21:36:17 +0000 2011,1877358,1200,69404,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/orr_hirsch,orr_hirsch,18472833,Orr Hirschauge,https://pbs.twimg.com/profile_images/1149686098999828480/OZCYQTG2_normal.png,https://pbs.twimg.com/profile_banners/18472833/1434265471,"Chief digital officer at Israel Hayom. Former editor in chief @Calcalistech, former reporter @WSJ. https://t.co/Jgy2gZYDH9",,Tel-Aviv,Tue Dec 30 07:43:22 +0000 2008,3763,874,6091,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/UrbanistOrg,UrbanistOrg,2335654825,The Urbanist #FlattenTheCurve🚶🏽‍♀️🚴🏾‍♂️🚎🚇🏥,https://pbs.twimg.com/profile_images/1192314982253285376/XM2ZMFsD_normal.jpg,https://pbs.twimg.com/profile_banners/2335654825/1572623074,Examining urban policy to improve cities and quality of life. @MASScoalition member. Contact: info@theurbanist.org / Tips: editorial@theurbanist.org,https://t.co/8BIfiSmXlh,Seattle and Puget Sound Region,Sun Feb 09 20:52:36 +0000 2014,11195,677,50781,,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/moovit_tr,moovit_tr,2503640485,Moovit Türkiye,https://pbs.twimg.com/profile_images/950645118234750977/BHx071AT_normal.jpg,https://pbs.twimg.com/profile_banners/2503640485/1519136745,"Moovit, lider Mobility as a Service (MaaS) sağlayıcısı ve #1 toplu taşıma uygulaması—toplu taşıma için ihtiyacınız olan her şey. İOS, Android ve Web'de ücretsiz",https://t.co/gldey3nwcM,yardım: destek@moovitapp.com,Sun May 18 06:56:45 +0000 2014,571,398,613,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/moovit_br,moovit_br,1017138708,Moovit Brasil,https://pbs.twimg.com/profile_images/953293653019111424/SE6I1zRW_normal.jpg,https://pbs.twimg.com/profile_banners/1017138708/1484586146,"O app de transporte #1 do mundo e o provedor líder de Mobilidade como Serviço (MaaS).

📲 https://t.co/bCTELb9tjA
💬 @moovit_support",https://t.co/Njej1TSmhk,Brésil,Mon Dec 17 10:16:13 +0000 2012,3780,378,5767,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/Nasdaq,Nasdaq,18639734,Nasdaq,https://pbs.twimg.com/profile_images/1145662638090838016/0_BjSvoJ_normal.jpg,https://pbs.twimg.com/profile_banners/18639734/1558546063,"At Nasdaq, we're relentlessly reimagining the markets of today. Not by chasing the possibilities of tomorrow, but by creating them. ✍️ #RewriteTomorrow",https://t.co/Zlaw6c8bEJ,,Mon Jan 05 18:26:28 +0000 2009,574565,7780,46023,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/bstefanowitz,bstefanowitz,191117270,Brandon Stefanowitz,https://pbs.twimg.com/profile_images/891655804507623424/FflnQv9L_normal.jpg,https://pbs.twimg.com/profile_banners/191117270/1501601901,Currently Producer @TheDailyShow Formerly: @AOL/@NBC/@CNBC/@Cheddar Tweets are my own. All thoughts from voices in my head. Slide that good info in my DMs,https://t.co/Xn1gJo3U4c,New York City,Wed Sep 15 17:05:15 +0000 2010,4725,2691,5102,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/BeMyEyes,BeMyEyes,1278698569,Be My Eyes,https://pbs.twimg.com/profile_images/1202146249559937024/xJzNTIq__normal.png,https://pbs.twimg.com/profile_banners/1278698569/1570436247,Be My Eyes is a free mobile app that connects people who are blind or have low vision with sighted volunteers and company representatives around the world.,https://t.co/cVwaeRwLd4,Denmark & San Francisco,Mon Mar 18 20:34:30 +0000 2013,19287,2177,3975,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/UriLevine1,UriLevine1,3995586975,Uri Levine,https://pbs.twimg.com/profile_images/1001152668042133505/k2kgg6ap_normal.jpg,https://pbs.twimg.com/profile_banners/3995586975/1520356395,"A passionate serial entrepreneur and disruptor. Co-Founder of waze and involved in a series of disruptive startups: FeeX, Moovit, Engie, FairFly, ZeeK etc.",https://t.co/6pEBqAqUub,,Mon Oct 19 16:19:06 +0000 2015,2154,62,123,,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/ODIHQ,ODIHQ,534255106,Open Data Institute,https://pbs.twimg.com/profile_images/981448597085540352/6B7vX_u1_normal.jpg,https://pbs.twimg.com/profile_banners/534255106/1574421331,"Make data work for everyone.

We do research, strategy development, policy, events and courses. We also offer free tools to help you work better with data.",http://t.co/CPohuWWZJk,London,Fri Mar 23 12:40:51 +0000 2012,59121,1337,15389,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/Xconomy,Xconomy,29881875,Xconomy,https://pbs.twimg.com/profile_images/1218178322347282434/gvnH_9q2_normal.png,https://pbs.twimg.com/profile_banners/29881875/1579630387,"Authoritative voice on biotech's exponential economy: news, events, awards, webinars, whitepapers, #Xconomists, #XceleratingLS, #XconBioRoundup, #XconInsight",https://t.co/OuyziD3tt6,United States,Thu Apr 09 01:24:43 +0000 2009,27007,2389,23009,,https://twitter.com/moovit,2020-04-02T06:02:49.266Z
https://twitter.com/cameronkyc,cameronkyc,119319051,Cameron Kang,https://pbs.twimg.com/profile_images/1217638258974187521/7Xzn8OTe_normal.jpg,https://pbs.twimg.com/profile_banners/119319051/1559675722,"Public Transit Advocate. Fmr Councillor. Transit Tech Worker
#SDG11 #NewMobility #PublicTransport",https://t.co/oR7vQFTRra,"George Town, Pinang",Wed Mar 03 08:29:52 +0000 2010,131,166,1359,,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/NOAHConference,NOAHConference,368919139,NOAH Conference,https://pbs.twimg.com/profile_images/1182636764634238977/hqDU6Yj1_normal.jpg,https://pbs.twimg.com/profile_banners/368919139/1574869780,"Bringing together leading internet entrepreneurs and investors and creating an open forum to discuss trends, to network and talk business",https://t.co/tkmJuj1SFs,"London, Berlin & Zurich (2020)",Tue Sep 06 13:12:50 +0000 2011,4125,1217,1582,,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/vinbarone,vinbarone,2490877145,Vincent Barone,https://pbs.twimg.com/profile_images/923327114765635585/LSS69FBE_normal.jpg,https://pbs.twimg.com/profile_banners/2490877145/1469812103,"Reporter @nypost, previously @amnewyork. All about our public space & getting around. Staten Island, born and raised. Say hi vbarone@nypost.com / 917-324-8199",,NYC,Thu Apr 17 23:50:24 +0000 2014,6671,1695,13121,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/iadenaw,iadenaw,15244747,Indeshaw Adenaw,https://pbs.twimg.com/profile_images/787816598375575552/MnsadMMe_normal.jpg,,VC @IntelCapital focused on enterprise software investments. @ChicagoBooth alum. Opinions are my own.,https://t.co/EVyMuIMxHh,"Silicon Valley, CA",Thu Jun 26 15:14:35 +0000 2008,343,491,475,,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/MobileSyrup,MobileSyrup,14689959,MobileSyrup,https://pbs.twimg.com/profile_images/879143294273556481/-ibI3gER_normal.jpg,https://pbs.twimg.com/profile_banners/14689959/1469217894,https://t.co/atpHK5Xohl is Canada's source for the latest and most interesting stories in mobile technology. // Send tips to info@mobilesyrup.com,https://t.co/bjwBhCa0t8,Canada,Wed May 07 18:38:15 +0000 2008,96346,492,79120,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/theoverheadwire,theoverheadwire,14174793,The Overhead Wire,https://pbs.twimg.com/profile_images/340888083/TOW1_normal.jpg,https://pbs.twimg.com/profile_banners/14174793/1428565700,"Jeff Wood is a city planner & host of the Talking Headways Podcast. Join 1,000s of readers and start a free trial of our daily newsletter https://t.co/DrurexJSWx",https://t.co/bHH3OVK9jb,San Francisco,Wed Mar 19 04:55:29 +0000 2008,186454,4749,39506,,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/CityLab,CityLab,331803536,CityLab,https://pbs.twimg.com/profile_images/880068113957572608/n-Xpp4p__normal.jpg,https://pbs.twimg.com/profile_banners/331803536/1549489479,"All things urban, from Bloomberg.",http://t.co/RyYI3KyRXc,,Fri Jul 08 18:55:32 +0000 2011,228823,850,95506,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/mslaurabliss,mslaurabliss,1184768473,Laura Bliss,https://pbs.twimg.com/profile_images/1214022759862456321/TXkSx0JF_normal.jpg,https://pbs.twimg.com/profile_banners/1184768473/1572641974,writing & editing @citylab @business. ex tar pit guide @nhmla. i write a newsletter about maps: https://t.co/YFEqo1S3eF. valley girl. shout: lbliss2@bloomberg.net,https://t.co/ClNXizhv7W,"San Francisco, CA",Sat Feb 16 05:32:54 +0000 2013,11724,2466,4935,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/LataMobility,LataMobility,914631667171676162,Latam Mobility 🌎🛴🚊🚲🚗🔌⚡🌎,https://pbs.twimg.com/profile_images/1219034273241538563/KfVDxI2u_normal.jpg,https://pbs.twimg.com/profile_banners/914631667171676162/1575911282,La comunidad líder en el impulso de la Movilidad Sostenible en LatAm. Red:@iilatam. Otras iniciativas: Energía @latamsmartNRG - Sostenibilidad @LatamWomen,https://t.co/68XR0Zk2j3,Mexique,Sun Oct 01 23:22:37 +0000 2017,2396,351,1803,,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/smartcityfeed,smartcityfeed,722860459716534272,Smart City Feed 🤖,https://pbs.twimg.com/profile_images/722900210884718592/oT4pCJyt_normal.jpg,,Interested in Smart City news? I retweet #smartcity to collate. Follow for updates. A little bot by @matthew_jewell,,,Wed Apr 20 18:52:18 +0000 2016,13525,,611585,,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/es_moovit,es_moovit,851536116234637312,Moovit España,https://pbs.twimg.com/profile_images/981414690051051520/G-OcYLQ5_normal.jpg,https://pbs.twimg.com/profile_banners/851536116234637312/1530219065,"Moovit es una app colaborativa y en tiempo real con todo lo que necesitas para viajar en transporte público de manera inteligente. Android, iOS y Windows Phone.",https://t.co/XldbflBM58,¿ayuda? soporte@moovitapp.com,Mon Apr 10 20:43:25 +0000 2017,595,110,3163,,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/nycgov,nycgov,250884927,City of New York,https://pbs.twimg.com/profile_images/1242164916104159232/x-OtxJiA_normal.jpg,https://pbs.twimg.com/profile_banners/250884927/1584658088,"Official New York City government Twitter. Keep up with NYC news, services, programs, free events and emergency notifications.",https://t.co/HSvs3qcfig,New York City,Sat Feb 12 00:43:55 +0000 2011,1271891,248,41679,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/aricwithan_a,aricwithan_a,3068225139,Aric Jenkins,https://pbs.twimg.com/profile_images/870378152320806912/lwu4btA9_normal.jpg,https://pbs.twimg.com/profile_banners/3068225139/1532949550,staff writer @fortunemagazine. occasional tweets about philly sports and tottenham hotspur. aric.jenkins@fortune.com,https://t.co/iDmE4PTmie,New York,Tue Mar 03 17:34:47 +0000 2015,1418,1216,3154,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/MFOLBoston,MFOLBoston,965608758494851072,March For Our Lives: Boston,https://pbs.twimg.com/profile_images/979422339782848513/l78kA46p_normal.jpg,https://pbs.twimg.com/profile_banners/965608758494851072/1522120217,Official twitter account for #MarchforOurLivesBoston.,https://t.co/dsBKyfCQsb,"Boston, MA",Mon Feb 19 15:27:23 +0000 2018,3315,420,1974,,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/BVG_Kampagne,BVG_Kampagne,2913614824,Weil wir dich lieben,https://pbs.twimg.com/profile_images/1240645136041816064/YGRoClJR_normal.png,https://pbs.twimg.com/profile_banners/2913614824/1585577860,"Offizieller ""Weil wir dich lieben""-Account der BVG. Poste deine schönsten BVG-Momente mit #weilwirdichlieben",http://t.co/SwJ0aDpFPz,Impressum:,Wed Dec 10 10:57:00 +0000 2014,313492,764,57782,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
https://twitter.com/Inc,Inc,16896485,Inc.,https://pbs.twimg.com/profile_images/794517026672967680/M4bp9e6f_normal.jpg,https://pbs.twimg.com/profile_banners/16896485/1584109689,Everything you need to know to start and grow your business now.,https://t.co/YslvkpzxY1,New York City,Tue Oct 21 23:47:30 +0000 2008,2772644,1685,286928,Certified,https://twitter.com/moovit,2020-04-02T06:02:49.456Z
